dataset,model,method,seed,variant,truth_type,source,ap,precision_at_1,precision_at_3,precision_at_5,recall_at_5,recall_at_10,target_rank,target_top1,target_top3,target_top5,target_salience_share
adult,rf,lime,3,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,rf,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,rf,lime,4,spur,spurious_feature,real,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.15890505552318762
adult,rf,lime,4,spur,spurious_feature,random,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.10716345370148059
adult,rf,lime,4,spur,spurious_feature,permuted,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.018852437526371696
adult,rf,lime,4,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,rf,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,treeshap,0,clean,descriptive_top5,real,0.5944444444444444,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,hgb,treeshap,0,clean,descriptive_top5,random,0.5274891774891775,0.0,0.6666666666666666,0.6,0.6,0.6,,,,,
adult,hgb,treeshap,0,clean,descriptive_top5,permuted,0.5360606060606061,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
adult,hgb,treeshap,0,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,1,clean,descriptive_top5,real,0.5944444444444444,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,hgb,treeshap,1,clean,descriptive_top5,random,0.3408225108225108,0.0,0.0,0.4,0.4,0.6,,,,,
adult,hgb,treeshap,1,clean,descriptive_top5,permuted,0.5214285714285714,0.0,0.6666666666666666,0.6,0.6,0.6,,,,,
adult,hgb,treeshap,1,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,2,clean,descriptive_top5,real,0.5833333333333333,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,hgb,treeshap,2,clean,descriptive_top5,random,0.3526984126984126,0.0,0.0,0.2,0.2,0.8,,,,,
adult,hgb,treeshap,2,clean,descriptive_top5,permuted,0.36819291819291816,0.0,0.0,0.2,0.2,0.8,,,,,
adult,hgb,treeshap,2,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,3,clean,descriptive_top5,real,0.5944444444444444,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,hgb,treeshap,3,clean,descriptive_top5,random,0.3713170163170163,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
adult,hgb,treeshap,3,clean,descriptive_top5,permuted,0.4755555555555555,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
adult,hgb,treeshap,3,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,4,clean,descriptive_top5,real,0.5722222222222222,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,hgb,treeshap,4,clean,descriptive_top5,random,0.41757575757575754,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,hgb,treeshap,4,clean,descriptive_top5,permuted,0.5435897435897437,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
adult,hgb,treeshap,4,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,treeshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6325317434217116
adult,hgb,treeshap,0,spur,spurious_feature,random,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.013304839208264007
adult,hgb,treeshap,0,spur,spurious_feature,permuted,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.006671096921873808
adult,hgb,treeshap,0,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,treeshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,treeshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5642509527477465
adult,hgb,treeshap,1,spur,spurious_feature,random,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.10418435493924355
adult,hgb,treeshap,1,spur,spurious_feature,permuted,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0015020749871137529
adult,hgb,treeshap,1,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,treeshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,treeshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5463474657898838
adult,hgb,treeshap,2,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.11132281137635247
adult,hgb,treeshap,2,spur,spurious_feature,permuted,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.005145722589516485
adult,hgb,treeshap,2,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,treeshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,treeshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6060092652120861
adult,hgb,treeshap,3,spur,spurious_feature,random,0.1,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.05380593038870765
adult,hgb,treeshap,3,spur,spurious_feature,permuted,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.008814631766298186
adult,hgb,treeshap,3,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,treeshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,treeshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.534832147242949
adult,hgb,treeshap,4,spur,spurious_feature,random,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.013022519563503837
adult,hgb,treeshap,4,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.020883840017090007
adult,hgb,treeshap,4,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,treeshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,lime,0,clean,descriptive_top5,real,0.5315262515262515,1.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,hgb,lime,0,clean,descriptive_top5,random,0.33525641025641023,0.0,0.0,0.2,0.2,0.6,,,,,
adult,hgb,lime,0,clean,descriptive_top5,permuted,0.35527805527805534,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
adult,hgb,lime,0,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,1,clean,descriptive_top5,real,0.4965367965367965,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,hgb,lime,1,clean,descriptive_top5,random,0.3508225108225108,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
adult,hgb,lime,1,clean,descriptive_top5,permuted,0.5458119658119658,1.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,hgb,lime,1,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,2,clean,descriptive_top5,real,0.4991558441558442,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
adult,hgb,lime,2,clean,descriptive_top5,random,0.3234432234432234,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,hgb,lime,2,clean,descriptive_top5,permuted,0.5848595848595848,1.0,0.6666666666666666,0.4,0.4,0.8,,,,,
adult,hgb,lime,2,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,3,clean,descriptive_top5,real,0.4847619047619047,1.0,0.3333333333333333,0.2,0.2,0.8,,,,,
adult,hgb,lime,3,clean,descriptive_top5,random,0.6466666666666667,1.0,0.6666666666666666,0.6,0.6,0.8,,,,,
adult,hgb,lime,3,clean,descriptive_top5,permuted,0.7642857142857142,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,hgb,lime,3,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,4,clean,descriptive_top5,real,0.5038095238095237,1.0,0.3333333333333333,0.2,0.2,0.8,,,,,
adult,hgb,lime,4,clean,descriptive_top5,random,0.4708225108225108,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,hgb,lime,4,clean,descriptive_top5,permuted,0.8761904761904762,1.0,1.0,0.6,0.6,1.0,,,,,
adult,hgb,lime,4,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,hgb,lime,0,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.18330852220942515
adult,hgb,lime,0,spur,spurious_feature,random,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.001112707795595529
adult,hgb,lime,0,spur,spurious_feature,permuted,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.09405450295240689
adult,hgb,lime,0,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,lime,1,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1673448631240247
adult,hgb,lime,1,spur,spurious_feature,random,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.00969920946509338
adult,hgb,lime,1,spur,spurious_feature,permuted,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.008262080625715004
adult,hgb,lime,1,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,lime,2,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.18304932125905204
adult,hgb,lime,2,spur,spurious_feature,random,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.01628977638499713
adult,hgb,lime,2,spur,spurious_feature,permuted,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.12182384555035511
adult,hgb,lime,2,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,lime,3,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.17338427131341502
adult,hgb,lime,3,spur,spurious_feature,random,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.07293161815118382
adult,hgb,lime,3,spur,spurious_feature,permuted,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.010866188959728764
adult,hgb,lime,3,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,hgb,lime,4,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.18078431535832057
adult,hgb,lime,4,spur,spurious_feature,random,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.045694995489809244
adult,hgb,lime,4,spur,spurious_feature,permuted,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.010429117231504916
adult,hgb,lime,4,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,hgb,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,ig,0,clean,descriptive_top5,real,0.45201465201465196,0.0,0.6666666666666666,0.4,0.4,0.6,,,,,
adult,mlp,ig,0,clean,descriptive_top5,random,0.4722222222222222,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,mlp,ig,0,clean,descriptive_top5,permuted,0.3732034632034632,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,ig,0,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,1,clean,descriptive_top5,real,0.45201465201465196,0.0,0.6666666666666666,0.4,0.4,0.6,,,,,
adult,mlp,ig,1,clean,descriptive_top5,random,0.8083333333333333,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,mlp,ig,1,clean,descriptive_top5,permuted,0.4769230769230769,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,mlp,ig,1,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,2,clean,descriptive_top5,real,0.4663003663003663,0.0,0.6666666666666666,0.4,0.4,0.6,,,,,
adult,mlp,ig,2,clean,descriptive_top5,random,0.8083333333333333,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
adult,mlp,ig,2,clean,descriptive_top5,permuted,0.309065934065934,0.0,0.0,0.0,0.0,0.6,,,,,
adult,mlp,ig,2,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,3,clean,descriptive_top5,real,0.3853479853479853,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
adult,mlp,ig,3,clean,descriptive_top5,random,0.3314285714285714,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,ig,3,clean,descriptive_top5,permuted,0.4566233766233766,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,mlp,ig,3,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,4,clean,descriptive_top5,real,0.4663003663003663,0.0,0.6666666666666666,0.4,0.4,0.6,,,,,
adult,mlp,ig,4,clean,descriptive_top5,random,0.7176190476190476,1.0,0.6666666666666666,0.6,0.6,0.8,,,,,
adult,mlp,ig,4,clean,descriptive_top5,permuted,0.3252380952380952,0.0,0.0,0.2,0.2,0.8,,,,,
adult,mlp,ig,4,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,ig,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4089777039538355
adult,mlp,ig,0,spur,spurious_feature,random,0.1,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.050502878612627124
adult,mlp,ig,0,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4089777039538355
adult,mlp,ig,0,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,ig,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,ig,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.38282561470452253
adult,mlp,ig,1,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.08683362588415362
adult,mlp,ig,1,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.05526993860558152
adult,mlp,ig,1,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,ig,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,ig,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4064470783917539
adult,mlp,ig,2,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.08728176120597972
adult,mlp,ig,2,spur,spurious_feature,permuted,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.014311210846782767
adult,mlp,ig,2,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,ig,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,ig,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.39949545350907795
adult,mlp,ig,3,spur,spurious_feature,random,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.06858575757199761
adult,mlp,ig,3,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.399495453509078
adult,mlp,ig,3,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,ig,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,ig,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3908425670737491
adult,mlp,ig,4,spur,spurious_feature,random,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1250507844667642
adult,mlp,ig,4,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.041081802613231785
adult,mlp,ig,4,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,ig,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,lime,0,clean,descriptive_top5,real,0.46129870129870126,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,0,clean,descriptive_top5,random,0.6514285714285715,1.0,0.6666666666666666,0.4,0.4,0.8,,,,,
adult,mlp,lime,0,clean,descriptive_top5,permuted,0.34305194805194805,0.0,0.0,0.2,0.2,0.8,,,,,
adult,mlp,lime,0,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,1,clean,descriptive_top5,real,0.4552380952380953,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,1,clean,descriptive_top5,random,0.3853479853479853,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,1,clean,descriptive_top5,permuted,0.44358974358974357,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
adult,mlp,lime,1,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,2,clean,descriptive_top5,real,0.4797619047619048,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,2,clean,descriptive_top5,random,0.3538888888888889,0.0,0.0,0.2,0.2,0.8,,,,,
adult,mlp,lime,2,clean,descriptive_top5,permuted,0.4858225108225108,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,2,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,3,clean,descriptive_top5,real,0.4708225108225108,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,3,clean,descriptive_top5,random,0.4375124875124875,1.0,0.3333333333333333,0.2,0.2,0.4,,,,,
adult,mlp,lime,3,clean,descriptive_top5,permuted,0.5305555555555554,1.0,0.3333333333333333,0.2,0.2,1.0,,,,,
adult,mlp,lime,3,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,4,clean,descriptive_top5,real,0.44253968253968257,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
adult,mlp,lime,4,clean,descriptive_top5,random,0.32939393939393935,0.0,0.0,0.2,0.2,0.6,,,,,
adult,mlp,lime,4,clean,descriptive_top5,permuted,0.4074786324786325,0.0,0.3333333333333333,0.2,0.2,0.8,,,,,
adult,mlp,lime,4,clean,descriptive_top5,constant,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
adult,mlp,lime,0,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.16201468385509912
adult,mlp,lime,0,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.09036928030431562
adult,mlp,lime,0,spur,spurious_feature,permuted,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.01780022369781183
adult,mlp,lime,0,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,lime,1,spur,spurious_feature,real,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.12977079994247676
adult,mlp,lime,1,spur,spurious_feature,random,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.021681815289181512
adult,mlp,lime,1,spur,spurious_feature,permuted,0.1,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.017976158086522084
adult,mlp,lime,1,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,lime,2,spur,spurious_feature,real,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1636009010249835
adult,mlp,lime,2,spur,spurious_feature,random,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1306839798050096
adult,mlp,lime,2,spur,spurious_feature,permuted,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1636009010249835
adult,mlp,lime,2,spur,spurious_feature,constant,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.06666666666666667
adult,mlp,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult,mlp,lime,3,spur,spurious_feature,real,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.1420669076632872
